graph,num_nodes,num_edges,density,avg_degree,max_degree,clustering_coef,is_directed,num_components,is_connected,has_cycle,label
g8616.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g9904.json,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,bfs
g7019.json,25,40,0.133,3.2,4,0.0,False,1,True,True,bfs
g5024.json,36,72,0.114,4.0,7,0.2224867724867724,False,1,True,True,bfs
g8246.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g1964.json,32,65,0.131,4.0625,8,0.0808779761904762,False,1,True,True,bfs
g3959.json,28,96,0.254,6.857142857142857,19,0.3698219804422814,False,1,True,True,bfs
g903.json,23,48,0.19,4.173913043478261,7,0.2093167701863354,False,1,True,True,bfs
g7449.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g5474.json,33,66,0.125,4.0,6,0.211111111111111,False,1,True,True,bfs
g9007.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g1437.json,38,195,0.277,10.263157894736842,16,0.2477020786231313,False,1,True,True,bfs
g4635.json,22,44,0.19,4.0,6,0.3318181818181818,False,1,True,True,bfs
g450.json,48,138,0.122,5.75,11,0.0890001202501202,False,1,True,True,bfs
g6608.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g5927.json,13,13,0.167,2.0,2,0.0,False,1,True,True,bfs
g9457.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g1067.json,37,163,0.245,8.81081081081081,14,0.2413446913446913,False,1,True,True,bfs
g4265.json,44,44,0.047,2.0,4,0.0,False,2,False,True,greedy_coloring
g6258.json,20,31,0.163,3.1,4,0.0,False,1,True,True,bfs
g515.json,27,48,0.137,3.5555555555555554,8,0.0450617283950617,False,1,True,True,bfs
g4770.json,39,78,0.105,4.0,6,0.3034188034188034,False,1,True,True,bfs
g1088.json,14,32,0.352,4.571428571428571,6,0.4809523809523809,False,1,True,True,bfs
g5862.json,24,48,0.174,4.0,5,0.4388888888888889,False,1,True,True,bfs
g9142.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g1572.json,16,26,0.217,3.25,6,0.1270833333333333,False,1,True,True,bfs
g145.json,18,24,0.157,2.6666666666666665,7,0.074074074074074,False,1,True,True,bfs
g4320.json,17,17,0.125,2.0,3,0.0,False,1,True,True,bfs
g9512.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g1122.json,9,9,0.25,2.0,3,0.1851851851851851,False,1,True,True,bfs
g5161.json,34,102,0.182,6.0,9,0.3848506069094305,False,1,True,True,bfs
g8753.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g9841.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g13.json,27,87,0.248,6.444444444444445,10,0.2188418577307466,False,1,True,True,bfs
g846.json,40,215,0.276,10.75,18,0.2718803582038877,False,1,True,True,bfs
g5531.json,32,64,0.129,4.0,6,0.2947916666666667,False,1,True,True,bfs
g8303.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g1821.json,29,120,0.296,8.275862068965518,15,0.3042792456585559,False,1,True,True,bfs
g8114.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g2519.json,44,160,0.169,7.272727272727272,25,0.3391166223462875,False,1,True,True,bfs
g6809.json,64,112,0.056,3.5,4,0.0,False,1,True,True,bfs
g4834.json,32,64,0.129,4.0,5,0.3625,False,1,True,True,bfs
g5726.json,21,42,0.2,4.0,6,0.2619047619047619,False,1,True,True,bfs
g8544.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g2149.json,40,175,0.224,8.75,18,0.283371163150575,False,1,True,True,bfs
g5376.json,11,11,0.2,2.0,3,0.2121212121212121,False,1,True,True,bfs
g8817.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g9705.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g3308.json,11,28,0.509,5.090909090909091,9,0.541919191919192,False,1,True,True,dijkstra
g1335.json,42,232,0.269,11.047619047619047,16,0.2601946334089191,False,1,True,True,bfs
g352.json,45,228,0.23,10.133333333333333,17,0.2252965153945546,False,1,True,True,bfs
g4137.json,11,11,0.2,2.0,3,0.0,False,2,False,True,greedy_coloring
g9355.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g3758.json,31,84,0.181,5.419354838709677,17,0.3367196634274433,False,1,True,True,bfs
g1765.json,27,41,0.117,3.037037037037037,6,0.2,False,2,False,True,greedy_coloring
g702.json,49,300,0.255,12.244897959183673,20,0.2674042231996993,False,1,True,True,bfs
g4567.json,28,28,0.074,2.0,3,0.0,False,1,True,True,bfs
g4072.json,26,52,0.16,4.0,5,0.4256410256410257,False,1,True,True,bfs
g217.json,47,104,0.096,4.425531914893617,9,0.0475683890577507,False,1,True,True,bfs
g8952.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g9640.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g1270.json,30,92,0.211,6.133333333333334,10,0.1870899470899471,False,1,True,True,bfs
g4588.json,17,34,0.25,4.0,5,0.3352941176470589,False,1,True,True,bfs
g4422.json,11,33,0.6,6.0,7,0.5541125541125541,False,1,True,True,dijkstra
g647.json,38,165,0.235,8.68421052631579,15,0.2072614519982941,False,1,True,True,bfs
g9210.json,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,bfs
g1620.json,48,252,0.223,10.5,18,0.2251773621258914,False,1,True,True,bfs
g4971.json,33,33,0.062,2.0,4,0.0,False,1,True,True,bfs
g5663.json,16,48,0.4,6.0,7,0.4681547619047618,False,1,True,True,bfs
g8051.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g5399.json,12,24,0.364,4.0,5,0.2722222222222222,False,1,True,True,bfs
g5233.json,29,29,0.071,2.0,3,0.0,False,1,True,True,bfs
g8401.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g6736.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g7824.json,64,112,0.056,3.5,4,0.0,False,1,True,True,bfs
g5819.json,48,96,0.085,4.0,6,0.2395833333333333,False,1,True,True,bfs
g1509.json,24,50,0.181,4.166666666666667,9,0.1615410052910053,False,1,True,True,bfs
g3534.json,28,96,0.254,6.857142857142857,15,0.3308338486909916,False,1,True,True,bfs
g9139.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g9093.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g6366.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g1159.json,37,87,0.131,4.702702702702703,9,0.1826898326898327,False,1,True,True,bfs
g3164.json,21,20,0.095,1.9047619047619049,8,0.0,False,1,True,False,bfs
g9569.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g7127.json,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,bfs
g997.json,17,25,0.184,2.9411764705882355,7,0.1439775910364145,False,1,True,True,bfs
g2325.json,49,138,0.117,5.63265306122449,19,0.3006461192535622,False,1,True,True,bfs
g68.json,19,27,0.158,2.8421052631578947,6,0.1684210526315789,False,1,True,True,bfs
g8728.json,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,bfs
g8682.json,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,bfs
g9990.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g7577.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g2775.json,22,72,0.312,6.545454545454546,11,0.3879509379509379,False,1,True,True,bfs
g3867.json,10,21,0.467,4.2,8,0.6021428571428571,False,1,True,True,dijkstra
g8378.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g7598.json,20,31,0.163,3.1,4,0.0,False,1,True,True,bfs
g2260.json,44,123,0.13,5.590909090909091,19,0.2077317087484551,False,1,True,True,bfs
g8397.json,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,bfs
g7062.json,21,32,0.152,3.047619047619047,4,0.0,False,1,True,True,bfs
g3888.json,39,74,0.1,3.7948717948717943,20,0.361231069125806,False,1,True,True,bfs
g2630.json,37,36,0.054,1.945945945945946,15,0.0,False,1,True,False,bfs
g3922.json,33,32,0.061,1.9393939393939392,10,0.0,False,1,True,False,bfs
g978.json,28,85,0.225,6.071428571428571,10,0.2087585034013605,False,1,True,True,bfs
g87.json,9,15,0.417,3.3333333333333335,5,0.3222222222222222,False,1,True,True,dijkstra
g7432.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g6389.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g3471.json,36,99,0.157,5.5,16,0.2102012185345518,False,1,True,True,bfs
g9586.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g6673.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g7961.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g581.json,38,138,0.196,7.263157894736843,12,0.1856117566643882,False,1,True,True,bfs
g3021.json,12,27,0.409,4.5,9,0.6333333333333334,False,1,True,True,dijkstra
g6223.json,20,31,0.163,3.1,4,0.0,False,1,True,True,bfs
g4530.json,40,120,0.154,6.0,9,0.380515873015873,False,1,True,True,bfs
g755.json,17,38,0.279,4.470588235294118,7,0.3179271708683473,False,1,True,True,bfs
g9302.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g1732.json,42,119,0.138,5.666666666666667,12,0.0930392358963787,False,1,True,True,bfs
g4160.json,47,47,0.043,2.0,3,0.0,False,1,True,True,bfs
g1698.json,43,212,0.235,9.86046511627907,15,0.2200259688631781,False,1,True,True,bfs
g305.json,42,249,0.289,11.857142857142858,17,0.2829599127918455,False,1,True,True,bfs
g8840.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g9752.json,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,bfs
g1362.json,49,159,0.135,6.489795918367347,12,0.1536825985805577,False,1,True,True,bfs
g5321.json,39,117,0.158,6.0,8,0.4315018315018316,False,1,True,True,bfs
g8513.json,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,bfs
g4863.json,10,10,0.222,2.0,3,0.0,False,1,True,True,bfs
g5771.json,29,29,0.071,2.0,3,0.0,False,1,True,True,bfs
g8143.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g8456.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g5264.json,13,39,0.5,6.0,8,0.6000000000000001,False,1,True,True,dijkstra
g7259.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g8006.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g4926.json,46,92,0.089,4.0,6,0.1971014492753623,False,1,True,True,bfs
g5634.json,15,15,0.143,2.0,3,0.0,False,1,True,True,bfs
g7609.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g9247.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g2958.json,23,60,0.237,5.217391304347826,13,0.3188644688644689,False,1,True,True,bfs
g1677.json,34,111,0.198,6.529411764705882,13,0.2225340019457666,False,1,True,True,bfs
g6448.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g610.json,48,226,0.2,9.416666666666666,15,0.1974408693158693,False,1,True,True,bfs
g4475.json,13,26,0.333,4.0,5,0.4307692307692307,False,1,True,True,bfs
g8905.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g9617.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g1227.json,26,63,0.194,4.846153846153846,8,0.1909340659340659,False,1,True,True,bfs
g6018.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g240.json,37,201,0.302,10.864864864864863,15,0.2846504846504846,False,1,True,True,bfs
g4025.json,44,44,0.047,2.0,4,0.053030303030303,False,2,False,True,greedy_coloring
g2722.json,31,30,0.065,1.935483870967742,17,0.0,False,1,True,False,bfs
g3830.json,10,24,0.533,4.8,8,0.6069047619047618,False,1,True,True,dijkstra
g7520.json,12,17,0.258,2.8333333333333335,4,0.0,False,1,True,True,bfs
g2372.json,50,225,0.184,9.0,20,0.2699986623283837,False,1,True,True,bfs
g8285.json,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,bfs
g2688.json,35,34,0.057,1.9428571428571428,9,0.0,False,1,True,False,bfs
g7170.json,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,bfs
g493.json,24,49,0.178,4.083333333333333,7,0.1436507936507936,False,1,True,True,bfs
g3133.json,38,105,0.149,5.526315789473684,16,0.2303531264057579,False,1,True,True,bfs
g169.json,23,70,0.277,6.086956521739131,11,0.2138434029738377,False,1,True,True,bfs
g6331.json,64,112,0.056,3.5,4,0.0,False,1,True,True,bfs
g3563.json,48,92,0.082,3.8333333333333335,24,0.3520410195681934,False,1,True,True,bfs
g9494.json,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,bfs
g3099.json,22,72,0.312,6.545454545454546,15,0.4813131313131313,False,1,True,True,bfs
g539.json,35,173,0.291,9.885714285714286,16,0.2773719930862788,False,1,True,True,bfs
g6761.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g7873.json,12,17,0.258,2.8333333333333335,4,0.0,False,1,True,True,bfs
g9181.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g4249.json,33,99,0.188,6.0,12,0.3243604879968516,False,1,True,True,bfs
g6274.json,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,bfs
g3076.json,28,75,0.198,5.357142857142857,15,0.3821892393320965,False,1,True,True,bfs
g4619.json,15,45,0.429,6.0,7,0.4873015873015873,False,1,True,True,dijkstra
g6624.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g7936.json,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,bfs
g186.json,29,118,0.291,8.137931034482758,12,0.2737622530725979,False,1,True,True,bfs
g3426.json,45,126,0.127,5.6,23,0.2942212645111194,False,1,True,True,bfs
g8790.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g9882.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g7465.json,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,bfs
g5458.json,35,70,0.118,4.0,5,0.4038095238095239,False,1,True,True,bfs
g2667.json,32,60,0.121,3.75,14,0.1739774114774114,False,1,True,True,bfs
g1948.json,33,149,0.282,9.030303030303031,15,0.2829409647591465,False,1,True,True,bfs
g3975.json,17,30,0.221,3.5294117647058822,9,0.2286647992530345,False,1,True,True,bfs
g7035.json,20,31,0.163,3.1,4,0.0,False,1,True,True,bfs
g5008.json,13,26,0.333,4.0,5,0.4205128205128205,False,1,True,True,bfs
g885.json,48,281,0.249,11.708333333333334,18,0.2527229714729714,False,1,True,True,bfs
g2237.json,25,84,0.28,6.72,16,0.3892257742257742,False,1,True,True,bfs
g9928.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g2558.json,10,24,0.533,4.8,7,0.5014285714285713,False,1,True,True,dijkstra
g8155.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g5767.json,15,30,0.286,4.0,6,0.2755555555555555,False,1,True,True,bfs
g4875.json,34,68,0.121,4.0,6,0.2568627450980392,False,1,True,True,bfs
g6848.json,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,bfs
g2108.json,42,41,0.048,1.9523809523809523,18,0.0,False,1,True,False,bfs
g8505.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g5337.json,42,84,0.098,4.0,6,0.3182539682539683,False,1,True,True,bfs
g1374.json,13,17,0.218,2.6153846153846154,6,0.1948717948717948,False,1,True,True,bfs
g3349.json,44,43,0.045,1.9545454545454544,17,0.0,False,1,True,False,bfs
g9744.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g8856.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g4176.json,16,16,0.133,2.0,3,0.0,False,1,True,True,bfs
g313.json,11,12,0.218,2.1818181818181817,5,0.0,False,1,True,True,bfs
g1724.json,26,52,0.16,4.0,9,0.148015873015873,False,1,True,True,bfs
g3719.json,40,76,0.097,3.8,16,0.2876190476190476,False,1,True,True,bfs
g9314.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g4526.json,32,64,0.129,4.0,5,0.4270833333333332,False,1,True,True,bfs
g743.json,44,235,0.248,10.681818181818182,16,0.2669277061322516,False,1,True,True,bfs
g256.json,25,59,0.197,4.72,8,0.1372380952380952,False,1,True,True,bfs
g4033.json,26,78,0.24,6.0,9,0.396001221001221,False,1,True,True,bfs
g1231.json,44,124,0.131,5.636363636363637,10,0.0988997113997114,False,1,True,True,bfs
g9601.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g8913.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g606.json,12,14,0.212,2.3333333333333335,6,0.1166666666666666,False,1,True,True,bfs
g4463.json,20,20,0.105,2.0,3,0.0,False,1,True,True,bfs
g1661.json,46,136,0.131,5.913043478260869,10,0.1337819185645272,False,1,True,True,bfs
g4199.json,19,19,0.111,2.0,3,0.0,False,1,True,True,bfs
g9251.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g5622.json,34,102,0.182,6.0,8,0.3753501400560224,False,1,True,True,bfs
g4930.json,39,78,0.105,4.0,6,0.3094017094017094,False,1,True,True,bfs
g8010.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g5272.json,38,38,0.054,2.0,3,0.0,False,1,True,True,bfs
g5788.json,26,78,0.24,6.0,7,0.4789377289377289,False,1,True,True,bfs
g8440.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g5858.json,10,10,0.222,2.0,4,0.0,False,1,True,True,bfs
g7865.json,32,52,0.105,3.25,4,0.0,False,1,True,True,bfs
g6777.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g9482.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g9178.json,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,bfs
g3575.json,36,128,0.203,7.111111111111111,21,0.3208301048987323,False,1,True,True,bfs
g1548.json,18,26,0.17,2.888888888888889,5,0.0,False,1,True,True,bfs
g6327.json,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,bfs
g9528.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g485.json,45,138,0.139,6.133333333333334,11,0.1252781786115119,False,1,True,True,bfs
g3125.json,41,40,0.049,1.951219512195122,7,0.0,False,1,True,False,bfs
g1118.json,28,62,0.164,4.428571428571429,9,0.1160997732426303,False,1,True,True,bfs
g7166.json,25,40,0.133,3.2,4,0.0,False,1,True,True,bfs
g8293.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g8769.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g29.json,41,126,0.154,6.146341463414634,11,0.1480818639355224,False,1,True,True,bfs
g2364.json,27,72,0.205,5.333333333333333,15,0.3191358024691358,False,1,True,True,bfs
g7536.json,12,17,0.258,2.8333333333333335,4,0.0,False,1,True,True,bfs
g8339.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g3826.json,22,72,0.312,6.545454545454546,16,0.3845500459136823,False,1,True,True,bfs
g2734.json,28,52,0.138,3.7142857142857144,14,0.195608756323042,False,1,True,True,bfs
g2221.json,33,62,0.117,3.757575757575758,13,0.1331631331631331,False,1,True,True,bfs
g893.json,41,203,0.248,9.902439024390244,15,0.2540649052844175,False,1,True,True,bfs
g7023.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g3963.json,19,18,0.105,1.894736842105263,6,0.0,False,1,True,False,bfs
g7189.json,21,32,0.152,3.047619047619047,4,0.0,False,1,True,True,bfs
g2671.json,22,85,0.368,7.727272727272728,18,0.5690940150164749,False,1,True,True,bfs
g7473.json,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,bfs
g939.json,33,128,0.242,7.757575757575758,14,0.2670899807263444,False,1,True,True,bfs
g9894.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g8786.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g190.json,34,90,0.16,5.294117647058823,9,0.1211017740429505,False,1,True,True,bfs
g3430.json,25,46,0.153,3.68,10,0.1846666666666666,False,1,True,True,bfs
g7920.json,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,bfs
g6632.json,25,40,0.133,3.2,4,0.0,False,1,True,True,bfs
g6798.json,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,bfs
g3060.json,30,29,0.067,1.9333333333333331,8,0.0,False,1,True,False,bfs
g6262.json,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,bfs
g9197.json,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,bfs
g714.json,49,166,0.141,6.775510204081633,12,0.1184233000559531,False,1,True,True,bfs
g4571.json,43,86,0.095,4.0,5,0.4178294573643411,False,1,True,True,bfs
g1289.json,12,15,0.227,2.5,4,0.0,False,1,True,True,bfs
g1773.json,45,173,0.175,7.688888888888889,13,0.1798589065255731,False,1,True,True,bfs
g9343.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g344.json,21,32,0.152,3.047619047619047,5,0.0714285714285714,False,1,True,True,bfs
g4121.json,20,40,0.211,4.0,8,0.1605952380952381,False,1,True,True,bfs
g1323.json,26,58,0.178,4.461538461538462,8,0.1813186813186813,False,1,True,True,bfs
g9713.json,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,bfs
g8801.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g5360.json,22,44,0.19,4.0,5,0.2424242424242424,False,1,True,True,bfs
g4988.json,37,111,0.167,6.0,8,0.4409266409266409,False,1,True,True,bfs
g8552.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g5730.json,44,44,0.047,2.0,3,0.0,False,1,True,True,bfs
g4822.json,14,42,0.462,6.0,8,0.4770408163265306,False,1,True,True,dijkstra
g8102.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g8417.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g7218.json,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,bfs
g5225.json,10,10,0.222,2.0,2,0.0,False,1,True,True,bfs
g8047.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g7648.json,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,bfs
g5675.json,34,68,0.121,4.0,6,0.2372549019607843,False,1,True,True,bfs
g4967.json,45,45,0.045,2.0,4,0.0,False,1,True,True,bfs
g1636.json,26,78,0.24,6.0,10,0.2792429792429792,False,1,True,True,bfs
g2919.json,12,20,0.303,3.3333333333333335,7,0.2603174603174603,False,1,True,True,bfs
g9206.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g4434.json,28,84,0.222,6.0,9,0.3520124716553288,False,1,True,True,bfs
g651.json,44,204,0.216,9.272727272727272,18,0.1857140557006867,False,1,True,True,bfs
g6409.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g1266.json,30,45,0.103,3.0,6,0.1166666666666667,False,1,True,True,bfs
g9656.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g8944.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g4064.json,39,78,0.105,4.0,7,0.1802197802197802,False,1,True,True,bfs
g201.json,30,132,0.303,8.8,13,0.2771939171939172,False,1,True,True,bfs
g6059.json,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,bfs
g3871.json,28,27,0.071,1.9285714285714288,10,0.0,False,1,True,False,bfs
g2763.json,33,140,0.265,8.484848484848484,21,0.3185897188570985,False,1,True,True,bfs
g2299.json,25,66,0.22,5.28,15,0.312095238095238,False,1,True,True,bfs
g7561.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g9986.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g8694.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g2333.json,23,42,0.166,3.652173913043478,12,0.2729343120647468,False,1,True,True,bfs
g981.json,40,219,0.281,10.95,21,0.2902393439893441,False,1,True,True,bfs
g7131.json,16,24,0.2,3.0,4,0.0,False,1,True,True,bfs
g7998.json,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,bfs
g3172.json,38,72,0.102,3.789473684210526,11,0.1791847041847041,False,1,True,True,bfs
g3488.json,38,165,0.235,8.68421052631579,21,0.3526637777065511,False,1,True,True,bfs
g6370.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g128.json,33,120,0.227,7.272727272727272,11,0.2289496698587608,False,1,True,True,bfs
g9085.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g3522.json,34,120,0.214,7.0588235294117645,20,0.3260418202368667,False,1,True,True,bfs
g7832.json,20,31,0.163,3.1,4,0.0,False,1,True,True,bfs
g6720.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g578.json,45,127,0.128,5.644444444444445,10,0.1422751322751322,False,1,True,True,bfs
g6235.json,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,bfs
g4208.json,44,88,0.093,4.0,7,0.2104978354978355,False,1,True,True,bfs
g597.json,23,66,0.261,5.739130434782608,11,0.2549971767363072,False,1,True,True,bfs
g3037.json,24,23,0.083,1.9166666666666667,5,0.0,False,1,True,False,bfs
g7977.json,25,40,0.133,3.2,4,0.0,False,1,True,True,bfs
g6665.json,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,bfs
g4658.json,30,30,0.069,2.0,3,0.0,False,1,True,True,bfs
g9590.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g3467.json,46,168,0.162,7.304347826086956,21,0.2761959245940938,False,1,True,True,bfs
g5419.json,24,24,0.087,2.0,3,0.0972222222222222,False,2,False,True,greedy_coloring
g91.json,28,57,0.151,4.071428571428571,8,0.1031462585034013,False,1,True,True,bfs
g7424.json,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,bfs
g3934.json,18,65,0.425,7.222222222222222,13,0.5599801433134766,False,1,True,True,dijkstra
g1909.json,41,153,0.187,7.463414634146342,15,0.2013210366868904,False,1,True,True,bfs
g2626.json,23,76,0.3,6.608695652173913,13,0.3760797173840652,False,1,True,True,bfs
g5049.json,20,40,0.211,4.0,5,0.3366666666666666,False,1,True,True,bfs
g7074.json,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,bfs
g8381.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g9969.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g2276.json,26,48,0.148,3.692307692307693,11,0.180094905094905,False,1,True,True,bfs
g2201.json,30,125,0.287,8.333333333333334,19,0.37526703316177,False,1,True,True,bfs
g7003.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g3943.json,24,23,0.083,1.9166666666666667,11,0.0,False,1,True,False,bfs
g5194.json,46,46,0.044,2.0,4,0.0,False,1,True,True,bfs
